id,jobId,algorithm,count,libraryPercentage
840,3005,SHA-1,5,1
841,3005,HmacSHA1,6,0
842,3005,RAW,2,0
843,3005,SHA-256,2,1
844,3005,HmacSHA512,2,1
845,3005,SHA-512,1,1
846,3005,MD5,8,0
847,3005,md5,2,1
848,3303,ECDH,6,1
849,3303,SHA1,7,0
850,3303,SHA-1,12,0
851,3303,AES/CTR/NoPadding,6,1
852,3303,HMAC,2,1
853,3303,RSA/ECB/nopadding,1,0
854,3303,HMACSHA256,6,1
855,3303,AES/CBC/PKCS5PADDING,2,0
856,3303,HmacSha1,9,1
857,3303,AES/CTR/NOPADDING,1,1
858,3303,HMACSHA512,6,1
859,3303,HmacSHA1,2,0
860,3303,HMACSHA1,6,1
861,3303,EC,9,0
862,3303,AES/CBC/PKCS5Padding,1,1
863,3303,AES/CBC/PKCS7Padding,4,0
864,3303,HmacSha256,9,1
865,3303,RSA,3,0
866,3303,AES/ECB/NOPADDING,2,1
867,3303,1.2.840.113549.3.2,2,1
868,3303,PBEWithSHA256And256BitAES-CBC-BC,1,0
869,3303,AES,14,0
870,3303,1.2.840.10040.4.3,2,1
871,3303,CRC,1,0
872,3303,SHA-256,10,0
873,3303,AES/GCM/NoPadding,6,1
874,3303,HmacSha512,9,1
875,3303,MD5,19,0
876,1258,MD5,2,1
877,1626,SHA-1,1,0
878,1626,CRC,1,0
879,1626,AES/CBC/PKCS5Padding,1,0
880,1626,MD5,5,0
881,1626,AES,1,0
882,4140,SHA-1,8,0
883,4140,SHA1,2,0
884,4140,Blowfish/CBC/PKCS5Padding,1,0
885,4140,CRC,1,0
886,4140,SHA-256,5,0
887,4140,;,1,0
888,4140,AES/CBC/PKCS5PADDING,2,0
889,4140,SHA,1,0
890,4140,Blowfish,1,0
891,4140,MD5,8,0
892,4140,AES,1,0
893,2081,HmacMD5,10,0
894,2081,AES/ECB/PKCS5PADDING,9,0
895,2081,SHA-1,1,0
896,2081,DESede,2,0
897,2081,SHA-256,1,0
898,2081,DESede/CFB8/NoPadding,2,0
899,2081,AES/CBC/PKCS5PADDING,5,0
900,2081,AES/CBC/PKCS5Padding,1,0
901,2081,MD5,12,0
902,2081,md5,2,0
903,2081,AES,16,0
904,3795,RSA,1,0
905,2102,RSA,2,0
906,2102,[],1,1
907,2102,{},1,1
908,2102,SHA1,1,1
909,2102,SHA-384,1,1
910,2102,false,1,1
911,2102,SHA,1,1
912,2102,AES,1,1
913,2102,0,1,1
914,2102,SHA-256,2,1
915,2102,AES/CBC/PKCS5Padding,1,1
916,2102,SHA-512,1,1
917,2102,MD5,9,0
918,3809,HMAC,1,1
919,3809,AES/CBC/PKCS5Padding,1,1
920,3809,AES,6,1
921,3809,MD5,4,1
922,3364,RSA,1,0
923,3364,HmacMD5,6,1
924,3364,MD5,1,1
925,2129,AES/CBC/PKCS5Padding,1,1
926,2129,MD5,3,1
927,2129,AES,1,1
928,2452,RSA,3,0
929,2452,AES/CBC/PKCS7PADDING,1,0
930,2452,SHA1,1,1
931,2452,SHA-1,1,0
932,2452,PBKDF2WithHmacSHA1,1,0
933,2452,SHA-256,1,0
934,2452,MD5,6,0
935,2452,AES,4,0
936,803,MD5,1,0
937,3945,RSA,1,1
938,3945,{},1,1
939,3945,SHA-1,6,0
940,3945,SHA1,2,0
941,3945,AES/CBC/NoPadding,1,1
942,3945,SHA-384,1,1
943,3945,false,2,1
944,3945,HmacSHA512,8,1
945,3945,[object Object],2,1
946,3945,undefined,2,1
947,3945,sha1,3,1
948,3945,0,2,1
949,3945,SHA256,1,0
950,3945,HmacMD5,2,1
951,3945,HmacSHA256,10,0
952,3945,[null],1,1
953,3945,HmacSHA1,8,1
954,3945,true,2,1
955,3945,SHA-256,6,0
956,3945,SHA-512,4,1
957,3945,md5,1,1
958,3945,MD5,8,0
959,4002,SHA512withRSA,8,1
960,4002,SHA-1,14,0
961,4002,SHA-384,1,1
962,4002,AES/CTR/NoPadding,1,0
963,4002,HMAC,1,1
964,4002,SHA256withRSAandMGF1,8,1
965,4002,SHA384withRSA,8,1
966,4002,HmacSHA512,18,0
967,4002,HmacSha1,3,1
968,4002,HmacMD5,2,1
969,4002,SHA384withRSAandMGF1,8,1
970,4002,HmacSHA256,28,0
971,4002,DSA,2,1
972,4002,Blowfish/CBC/PKCS5Padding,1,0
973,4002,PBKDF2WithHmacSHA1,1,0
974,4002,HmacSHA1,18,0
975,4002,RSA/ECB/OAEPWithSHA1AndMGF1Padding,1,0
976,4002,SHA512withRSAandMGF1,8,1
977,4002,EC,3,0
978,4002,AES/CBC/PKCS5Padding,2,0
979,4002,AES/CBC/PKCS7Padding,2,0
980,4002,HmacSha256,3,1
981,4002,RSA,4,0
982,4002,{},1,1
983,4002,false,1,1
984,4002,SHA384withECDSA,8,1
985,4002,AES,9,0
986,4002,sha1,5,1
987,4002,SHA256,1,0
988,4002,SHA512withECDSA,8,1
989,4002,SHA256withECDSA,8,1
990,4002,HmacSHA384,8,1
991,4002,SHA256withRSA,8,1
992,4002,SHA-256,19,0
993,4002,RSA/None/PKCS1Padding,1,0
994,4002,SHA-512,5,0
995,4002,MD5,30,0
996,4002,HmacSha512,3,1
997,4002,md5,3,0
998,4002,Blowfish,1,0
999,4020,SHA-1,22,0
1000,4020,SHA1,6,0
1001,4020,SHA-384,1,1
1002,4020,AES/CTR/NoPadding,1,0
1003,4020,HMAC,1,1
1004,4020,RSA/ECB/nopadding,1,0
1005,4020,HmacSHA512,4,1
1006,4020,AES/CBC/PKCS5PADDING,2,0
1007,4020,SHA,1,0
1008,4020,HmacMD5,2,1
1009,4020,HmacSHA256,6,1
1010,4020,DSA,2,1
1011,4020,Blowfish/CBC/PKCS5Padding,1,0
1012,4020,HmacSHA1,8,0
1013,4020,AES/CBC/PKCS7Padding,5,0
1014,4020,EC,2,1
1015,4020,AES/CBC/PKCS5Padding,1,1
1016,4020,AES/ECB/PKCS5Padding,2,0
1017,4020,RSA,3,0
1018,4020,AES,15,0
1019,4020,sha1,5,1
1020,4020,SHA256,1,0
1021,4020,SHA-256,19,0
1022,4020,;,1,0
1023,4020,AES/GCM-SIV/NoPadding,1,1
1024,4020,SHA-512,2,1
1025,4020,MD5,27,0
1026,4020,md5,3,0
1027,4020,Blowfish,1,0
1028,931,AES/ECB/ISO10126Padding,2,0
1029,931,AES,1,0
1030,2828,RSA,2,0
1031,2828,[],1,1
1032,2828,{},1,1
1033,2828,SHA1,1,1
1034,2828,AES/CBC/PKCS5Padding,1,1
1035,2828,MD5,8,0
1036,2828,AES,1,1
1037,2077,MD5,2,1
1038,2821,SHA-256,1,0
1039,2821,MD5,1,0
1040,3651,ECDH,6,1
1041,3651,SHA-1,15,0
1042,3651,SHA1,5,0
1043,3651,HMAC,2,1
1044,3651,AES/CTR/NoPadding,7,0
1045,3651,1*,2,0
1046,3651,RSA/ECB/nopadding,2,0
1047,3651,HMACSHA256,6,1
1048,3651,AES/CTR/NOPADDING,1,1
1049,3651,HmacSha1,9,1
1050,3651,RSA/ECB/PKCS1Padding,1,0
1051,3651,HMACSHA512,6,1
1052,3651,HmacSHA1,2,0
1053,3651,HMACSHA1,6,1
1054,3651,AES/CBC/PKCS7Padding,5,0
1055,3651,EC,7,1
1056,3651,AES/CBC/PKCS5Padding,4,0
1057,3651,HmacSha256,9,1
1058,3651,RSA,3,0
1059,3651,AES/ECB/NOPADDING,2,1
1060,3651,AES,14,0
1061,3651,sha1,3,1
1062,3651,+�,1,0
1063,3651,CRC,1,0
1064,3651,SHA-256,11,0
1065,3651,;,1,0
1066,3651,u}��}��+���F���-ҵ,2,0
1067,3651,B���<��_��B��.w�7��N�*],1,0
1068,3651,MD5,28,0
1069,3651,md5,2,0
1070,3651,Blowfish,1,0
1071,3651,AES/GCM/NoPadding,6,1
1072,3651,HmacSha512,9,1
1073,3651,��,1,0
1074,1938,SHA,1,1
1075,1938,MD5,2,1
1076,2193,0,1,1
1077,2193,RSA,1,1
1078,2193,[],1,1
1079,2193,{},1,1
1080,2193,SHA1,1,0
1081,2193,false,1,1
1082,2193,AES/CBC/PKCS5Padding,1,1
1083,2193,AES,1,1
1084,2193,MD5,7,0
1085,3882,RSA,2,0
1086,3882,SHA1,1,0
1087,3882,SHA-1,1,0
1088,3882,HmacSHA256,2,0
1089,3882,SHA-256,2,0
1090,3882,PBEWITHSHAAND256BITAES-CBC-BC,1,1
1091,3882,SHA,1,0
1092,3882,AES/CBC/PKCS5Padding,2,1
1093,3882,MD5,1,1
1094,3882,AES,1,1
1095,1020,AES/CBC/PKCS5Padding,1,0
1096,1020,MD5,1,0
1097,1020,AES,1,0
1098,1617,SHA-1,2,0
1099,1617,HmacSHA1,3,1
1100,1617,AES/CBC/PKCS5Padding,1,0
1101,1617,AES,4,0
1102,1617,MD5,2,0
1103,1617,Blowfish,1,1
1104,3439,HmacSha256,5,1
1105,3439,RSA,1,0
1106,3439,ECDH,2,1
1107,3439,AES/ECB/NOPADDING,2,1
1108,3439,AES/CTR/NoPadding,2,1
1109,3439,HMAC,2,1
1110,3439,RAW,1,0
1111,3439,PBEWITHSHAAND256BITAES-CBC-BC,1,0
1112,3439,HMACSHA256,2,1
1113,3439,AES,6,0
1114,3439,HmacSha1,5,1
1115,3439,AES/CTR/NOPADDING,1,1
1116,3439,HMACSHA512,2,1
1117,3439,HMACSHA1,2,1
1118,3439,EC,3,1
1119,3439,AES/CBC/PKCS5Padding,3,0
1120,3439,AES/GCM/NoPadding,2,1
1121,3439,HmacSha512,5,1
1122,3439,MD5,5,0
1123,3561,HmacSha256,11,1
1124,3561,ECDH,8,1
1125,3561,AES/ECB/NOPADDING,2,1
1126,3561,AES/CTR/NoPadding,8,1
1127,3561,HMAC,2,1
1128,3561,HMACSHA256,8,1
1129,3561,AES,5,1
1130,3561,HmacSha1,11,1
1131,3561,AES/CTR/NOPADDING,1,1
1132,3561,HMACSHA512,8,1
1133,3561,HMACSHA1,8,1
1134,3561,EC,10,1
1135,3561,AES/CBC/PKCS5Padding,1,1
1136,3561,AES/GCM/NoPadding,8,1
1137,3561,HmacSha512,11,1
1138,3561,MD5,5,0
1139,3854,ECDH,4,1
1140,3854,SHA-1,22,0
1141,3854,SHA1,5,0
1142,3854,AES/CTR/NoPadding,4,1
1143,3854,HMAC,2,1
1144,3854,DESede,1,0
1145,3854,HMACSHA256,4,1
1146,3854,HmacSha1,7,1
1147,3854,AES/CTR/NOPADDING,1,1
1148,3854,HMACSHA512,4,1
1149,3854,HMACSHA1,4,1
1150,3854,EC,5,1
1151,3854,AES/CBC/PKCS7Padding,2,0
1152,3854,AES/CBC/PKCS5Padding,3,0
1153,3854,AES/ECB/PKCS7Padding,2,1
1154,3854,HmacSha256,7,1
1155,3854,RSA,8,0
1156,3854,AES/CBC/NoPadding,1,0
1157,3854,AES/ECB/NOPADDING,2,1
1158,3854,RSA/ECB/PKCS1PADDING,3,0
1159,3854,AES,17,0
1160,3854,DESede/ECB/PKCS5Padding,1,0
1161,3854,SHA-256,8,0
1162,3854,MD5,23,0
1163,3854,AES/GCM/NoPadding,4,1
1164,3854,HmacSha512,7,1
1165,2539,RSA,1,0
1166,2539,AES/CBC/PKCS5Padding,1,1
1167,2539,AES,1,1
1168,2539,MD5,5,0
1169,3865,RSA,3,0
1170,3865,{},1,1
1171,3865,SHA-1,9,0
1172,3865,SHA1,3,0
1173,3865,AES/CBC/NoPadding,1,1
1174,3865,false,2,1
1175,3865,HmacSHA512,2,1
1176,3865,[object Object],2,1
1177,3865,AES,2,0
1178,3865,undefined,2,1
1179,3865,0,2,1
1180,3865,sha1,5,1
1181,3865,RSA/ECB/PKCS1Padding,1,0
1182,3865,HmacSHA256,4,1
1183,3865,HmacSHA1,4,1
1184,3865,true,2,1
1185,3865,SHA-256,7,0
1186,3865,AES/CBC/PKCS5Padding,3,0
1187,3865,SHA-512,1,1
1188,3865,MD5,13,0
1189,3865,AES/GCM/NoPadding,1,0
1190,3865,md5,2,1
1191,3716,RSA,3,0
1192,3716,SHA-1,4,0
1193,3716,HmacSHA256,2,0
1194,3716,SHA1,1,1
1195,3716,SHA-256,2,1
1196,3716,PBEWITHSHAAND256BITAES-CBC-BC,1,0
1197,3716,AES/CBC/PKCS5Padding,2,0
1198,3716,MD5,6,0
1199,3716,AES,1,0
1200,3841,HmacSha256,7,0
1201,3841,RSA,2,0
1202,3841,ECDH,4,0
1203,3841,SHA-1,1,0
1204,3841,AES/ECB/NOPADDING,2,0
1205,3841,AES/CTR/NoPadding,4,0
1206,3841,HMAC,2,0
1207,3841,HMACSHA256,4,0
1208,3841,SHA,1,0
1209,3841,AES,5,0
1210,3841,HmacSha1,7,0
1211,3841,AES/CTR/NOPADDING,1,0
1212,3841,HMACSHA512,4,0
1213,3841,SHA-256,1,0
1214,3841,HMACSHA1,4,0
1215,3841,EC,5,0
1216,3841,AES/CBC/PKCS5Padding,1,0
1217,3841,AES/GCM/NoPadding,4,0
1218,3841,MD5,5,0
1219,3075,0,1,1
1220,3075,RSA,3,0
1221,3075,[],1,1
1222,3075,{},1,1
1223,3075,SHA1,1,1
1224,3075,SHA-1,1,0
1225,3075,false,1,1
1226,3075,AES/CBC/PKCS5Padding,1,1
1227,3075,MD5,6,0
1228,3075,AES,1,1
1229,2401,RSA,2,0
1230,2401,[],1,1
1231,2401,{},1,1
1232,2401,SHA1,1,1
1233,2401,AES/CBC/PKCS5Padding,1,1
1234,2401,MD5,7,0
1235,2401,AES,1,1
1236,4046,RSA,4,0
1237,4046,SHA1,6,0
1238,4046,SHA-1,4,0
1239,4046,SHA,1,0
1240,4046,AES,16,0
1241,4046,RSA/ECB/PKCS1Padding,1,0
1242,4046,HmacSHA256,3,0
1243,4046,DSA,1,0
1244,4046,PBKDF2WithHmacSHA1,3,0
1245,4046,SHA-256,10,0
1246,4046,RSA/ECB/OAEPWITHSHA-1ANDMGF1PADDING,1,0
1247,4046,AES/CBC/PKCS5Padding,9,0
1248,4046,EC,1,0
1249,4046,AES/GCM/NoPadding,2,0
1250,4046,MD5,11,0
1251,4046,md5,1,0
1252,682,MD5,2,0
1253,3692,RSA,2,0
1254,3692,SHA-1,3,0
1255,3692,SHA1,4,0
1256,3692,HmacSHA1,2,0
1257,3692,SHA-256,2,0
1258,3692,AES/CBC/PKCS7Padding,1,0
1259,3692,AES,1,0
1260,3692,MD5,9,0
1261,1559,AES/CBC/PKCS5Padding,1,1
1262,1559,MD5,3,0
1263,1559,AES,1,1
1264,3184,RSA,2,0
1265,3184,[],1,1
1266,3184,{},1,1
1267,3184,DES,3,0
1268,3184,SHA1,1,1
1269,3184,SHA-256,6,0
1270,3184,AES/CBC/PKCS5Padding,1,1
1271,3184,AES,6,0
1272,3184,MD5,9,0
1273,605,SHA-1,1,0
1274,605,SHA,1,1
1275,605,MD5,3,0
1276,1513,HmacMD5,2,0
1277,1513,RSA/ECB/PKCS1Padding,1,0
1278,1513,HmacSHA1,3,1
1279,1513,AES/CBC/PKCS5Padding,1,1
1280,1513,AES,1,1
1281,1513,MD5,10,0
1282,1551,AES/CBC/PKCS5Padding,1,1
1283,1551,MD5,4,0
1284,1551,AES,1,1
1285,3919,SHA-1,13,0
1286,3919,SHA1,4,0
1287,3919,SHA-384,1,1
1288,3919,AES/CTR/NoPadding,1,0
1289,3919,HmacSHA512,4,1
1290,3919,undefined,2,1
1291,3919,HmacMD5,2,1
1292,3919,RSA/ECB/PKCS1Padding,1,0
1293,3919,HmacSHA256,8,0
1294,3919,HmacSHA1,6,1
1295,3919,AES/CBC/PKCS7Padding,1,0
1296,3919,RSA,2,0
1297,3919,{},1,1
1298,3919,AES/CBC/NoPadding,1,1
1299,3919,false,2,1
1300,3919,[object Object],2,1
1301,3919,AES,5,0
1302,3919,SHA256,1,1
1303,3919,0,2,1
1304,3919,sha1,5,1
1305,3919,[null],1,1
1306,3919,true,2,1
1307,3919,SHA-256,11,0
1308,3919,SHA-512,2,1
1309,3919,MD5,18,0
1310,3919,md5,2,1
1311,915,AES/CBC/PKCS5Padding,1,1
1312,915,MD5,2,0
1313,915,AES,1,1
1314,3540,ECDH,2,1
1315,3540,SHA-1,10,0
1316,3540,SHA1,3,1
1317,3540,AES/CTR/NoPadding,4,0
1318,3540,HMAC,2,1
1319,3540,HMACSHA256,2,1
1320,3540,HmacSHA512,2,1
1321,3540,SHA,2,0
1322,3540,HmacSha1,5,1
1323,3540,AES/CTR/NOPADDING,1,1
1324,3540,RSA/ECB/PKCS1Padding,2,1
1325,3540,HMACSHA512,2,1
1326,3540,HmacSHA256,25,0
1327,3540,HmacSHA1,6,0
1328,3540,RSA/ECB/OAEPWithSHA1AndMGF1Padding,1,0
1329,3540,HMACSHA1,2,1
1330,3540,EC,3,1
1331,3540,AES/CBC/PKCS5Padding,1,1
1332,3540,AES/CBC/PKCS7Padding,3,0
1333,3540,HmacSha256,5,1
1334,3540,RSA,2,0
1335,3540,AES/ECB/NOPADDING,2,1
1336,3540,AES/CBC/NoPadding,1,0
1337,3540,PBEWithSHA256And256BitAES-CBC-BC,1,0
1338,3540,AES,19,0
1339,3540,sha1,5,1
1340,3540,CRC,1,0
1341,3540,SHA-256,11,0
1342,3540,SHA-512,3,0
1343,3540,AES/GCM/NoPadding,4,1
1344,3540,HmacSha512,5,1
1345,3540,MD5,16,0
1346,3540,md5,3,1
1347,3283,HmacSha256,13,1
1348,3283,ECDH,10,1
1349,3283,AES/ECB/NOPADDING,2,1
1350,3283,AES/CTR/NoPadding,10,1
1351,3283,HMAC,2,1
1352,3283,HMACSHA256,10,1
1353,3283,AES,5,1
1354,3283,HmacSha1,13,1
1355,3283,AES/CTR/NOPADDING,1,1
1356,3283,HMACSHA512,10,1
1357,3283,HMACSHA1,10,1
1358,3283,EC,12,1
1359,3283,AES/CBC/PKCS5Padding,1,1
1360,3283,AES/GCM/NoPadding,10,1
1361,3283,HmacSha512,13,1
1362,3283,MD5,5,0
1363,2849,SHA-1,1,0
1364,2849,SHA-256,2,0
1365,2849,AES/CBC/PKCS5Padding,1,1
1366,2849,MD5,5,1
1367,2849,AES,2,1
1368,1230,SHA-1,2,0
1369,1230,AES/CBC/PKCS5Padding,1,0
1370,1230,AES,1,0
1371,1230,MD5,2,0
1372,1564,SHA-1,1,0
1373,2188,SHA-1,1,0
1374,2188,MD5,1,1
1375,3369,HmacSha256,9,1
1376,3369,ECDH,6,1
1377,3369,SHA-1,1,0
1378,3369,AES/ECB/NOPADDING,2,1
1379,3369,AES/CTR/NoPadding,6,1
1380,3369,HMAC,2,1
1381,3369,HMACSHA256,6,1
1382,3369,AES,5,1
1383,3369,HmacSha1,9,1
1384,3369,AES/CTR/NOPADDING,1,1
1385,3369,HMACSHA512,6,1
1386,3369,SHA-256,2,0
1387,3369,HMACSHA1,6,1
1388,3369,EC,7,1
1389,3369,AES/CBC/PKCS5Padding,1,1
1390,3369,AES/GCM/NoPadding,6,1
1391,3369,HmacSha512,9,1
1392,3369,MD5,4,1
1393,3758,ECDH,10,1
1394,3758,SHA-1,29,0
1395,3758,SHA1,5,0
1396,3758,AES/CTR/NoPadding,10,1
1397,3758,HMAC,1,1
1398,3758,RSA/ECB/nopadding,1,0
1399,3758,HMACSHA256,10,1
1400,3758,HmacSHA512,2,1
1401,3758,AES/CTR/NOPADDING,1,1
1402,3758,HMACSHA512,10,1
1403,3758,HmacSHA256,4,1
1404,3758,AES/ECB/NoPadding,10,1
1405,3758,HmacSHA1,6,0
1406,3758,HMACSHA1,10,1
1407,3758,EC,11,1
1408,3758,AES/CBC/PKCS7Padding,4,0
1409,3758,AES/CBC/PKCS5Padding,1,1
1410,3758,HmacSha256,13,1
1411,3758,RSA,3,0
1412,3758,AES/ECB/NOPADDING,2,1
1413,3758,AES/CBC/NoPadding,1,0
1414,3758,AES,16,0
1415,3758,sha1,5,1
1416,3758,SHA256,1,0
1417,3758,SHA-256,25,0
1418,3758,SHA-512,11,1
1419,3758,MD5,26,0
1420,3758,md5,2,1
1421,3758,AES/GCM/NoPadding,10,1
1422,3758,HmacSha512,13,1
1423,2637,AES/CBC/PKCS5Padding,1,1
1424,2637,AES,1,1
1425,2637,MD5,3,1
1426,3089,RSA,1,1
1427,3089,SHA1,1,1
1428,3384,ECDH,4,1
1429,3384,SHA-1,10,0
1430,3384,SHA1,3,1
1431,3384,AES/CTR/NoPadding,6,0
1432,3384,HMAC,2,1
1433,3384,HmacSHA512,2,1
1434,3384,HMACSHA256,4,1
1435,3384,SHA,2,0
1436,3384,HmacSha1,7,1
1437,3384,AES/CTR/NOPADDING,1,1
1438,3384,RSA/ECB/PKCS1Padding,2,1
1439,3384,HmacSHA256,25,0
1440,3384,HMACSHA512,4,1
1441,3384,HmacSHA1,6,0
1442,3384,RSA/ECB/OAEPWithSHA1AndMGF1Padding,1,0
1443,3384,HMACSHA1,4,1
1444,3384,EC,5,1
1445,3384,AES/CBC/PKCS5Padding,1,1
1446,3384,AES/CBC/PKCS7Padding,3,0
1447,3384,HmacSha256,7,1
1448,3384,RSA,2,0
1449,3384,AES/CBC/NoPadding,1,0
1450,3384,AES/ECB/NOPADDING,2,1
1451,3384,PBEWithSHA256And256BitAES-CBC-BC,1,0
1452,3384,AES,19,0
1453,3384,sha1,5,1
1454,3384,CRC,1,0
1455,3384,SHA-256,11,0
1456,3384,SHA-512,3,0
1457,3384,md5,3,1
1458,3384,MD5,16,0
1459,3384,HmacSha512,7,1
1460,3384,AES/GCM/NoPadding,6,1
1461,1883,SHA-1,2,0
1462,1883,SHA-256,1,0
1463,1883,SHA,1,1
1464,1883,AES/CBC/PKCS5Padding,1,0
1465,1883,AES,1,0
1466,1883,MD5,1,1
1467,4052,SHA-1,19,0
1468,4052,SHA1,7,0
1469,4052,AES/CTR/NoPadding,10,1
1470,4052,HMAC,1,1
1471,4052,HmacSHA512,8,0
1472,4052,AES/CBC/PKCS5PADDING,2,0
1473,4052,AES/CTR/NOPADDING,10,1
1474,4052,RSA/ECB/PKCS1Padding,1,0
1475,4052,HmacSHA256,12,0
1476,4052,DSA,1,1
1477,4052,Blowfish/CBC/PKCS5Padding,1,0
1478,4052,AES/ECB/NoPadding,10,1
1479,4052,HmacSHA1,17,0
1480,4052,EC,11,1
1481,4052,AES/CBC/PKCS5Padding,6,0
1482,4052,DES/CBC/PKCS5Padding,2,0
1483,4052,AES/ECB/PKCS5Padding,2,0
1484,4052,RSA,5,0
1485,4052,AES/ECB/NOPADDING,10,1
1486,4052,false,1,1
1487,4052,PBEWITHSHAAND256BITAES-CBC-BC,1,0
1488,4052,AES,17,0
1489,4052,0,1,1
1490,4052,sha1,5,1
1491,4052,SHA256,1,0
1492,4052,DES,5,0
1493,4052,SHA-256,18,0
1494,4052,;,1,0
1495,4052,SHA-512,4,0
1496,4052,MD5,42,0
1497,4052,AES/GCM/NoPadding,11,0
1498,4052,md5,4,0
1499,4052,Blowfish,1,0
1500,3567,AES/CTR/NOPADDING,1,1
1501,3567,HmacSha1,3,1
1502,3567,HmacSha256,3,1
1503,3567,RSA,1,0
1504,3567,AES/ECB/NOPADDING,2,1
1505,3567,HMAC,1,1
1506,3567,AES/CBC/PKCS5Padding,2,0
1507,3567,EC,1,1
1508,3567,MD5,5,0
1509,3567,AES,7,0
1510,1282,RSA,1,0
1511,1282,PBEWITHSHAAND256BITAES-CBC-BC,1,0
1512,1282,AES/CBC/PKCS5Padding,3,0
1513,1282,MD5,2,0
1514,1282,AES,2,0
1515,2038,MD5,3,0
1516,1043,RSA,1,0
1517,2466,PBEWithMD5AndDES,1,0
1518,2466,RSA,4,0
1519,2466,{},1,1
1520,2466,SHA-1,13,0
1521,2466,SHA1,2,1
1522,2466,RSA/ECB/nopadding,2,0
1523,2466,AES/CBC/PKCS5PADDING,2,0
1524,2466,AES,10,0
1525,2466,DES,4,0
1526,2466,CRC,1,0
1527,2466,PBKDF2WithHmacSHA1,3,0
1528,2466,HmacSHA1,2,0
1529,2466,SHA-256,1,1
1530,2466,AES/CBC/PKCS7Padding,2,0
1531,2466,AES/CBC/PKCS5Padding,1,1
1532,2466,MD5,13,0
1533,2466,AES/ECB/PKCS7Padding,2,1
1534,2466,md5,1,1
1535,3026,RSA,1,0
1536,3026,AES/CBC/PKCS5Padding,1,0
1537,3026,MD5,4,0
1538,3026,AES,1,0
1539,3720,HmacSha256,3,1
1540,3720,RSA,2,0
1541,3720,ECDH,2,1
1542,3720,SHA-1,3,0
1543,3720,SHA-384,2,1
1544,3720,AES/ECB/NOPADDING,2,1
1545,3720,AES/CTR/NoPadding,2,1
1546,3720,HMAC,1,1
1547,3720,RAW,1,0
1548,3720,PBEWITHSHAAND256BITAES-CBC-BC,1,0
1549,3720,AES,7,0
1550,3720,AES/CTR/NOPADDING,1,1
1551,3720,HmacSha1,3,1
1552,3720,AES/ECB/NoPadding,2,1
1553,3720,SHA-256,4,0
1554,3720,EC,2,1
1555,3720,SHA-512,2,1
1556,3720,AES/CBC/PKCS5Padding,3,0
1557,3720,AES/GCM/NoPadding,2,1
1558,3720,MD5,4,1
1559,3720,HmacSha512,3,1
1560,2239,PBEWithMD5AndDES,1,0
1561,2239,RSA,3,0
1562,2239,[],1,1
1563,2239,{},1,1
1564,2239,HmacSHA256,2,0
1565,2239,SHA-1,1,1
1566,2239,HmacSHA1,2,0
1567,2239,PBEWITHSHAAND256BITAES-CBC-BC,1,0
1568,2239,AES/CBC/PKCS5Padding,3,0
1569,2239,MD5,10,0
1570,2239,AES,2,0
1571,1929,SHA-1,1,0
1572,1929,MD5,1,1
1573,3575,0,1,1
1574,3575,RSA,1,1
1575,3575,{},1,1
1576,3575,SHA1,1,0
1577,3575,false,1,1
1578,3575,AES/CBC/PKCS5Padding,1,1
1579,3575,MD5,6,1
1580,3575,AES,1,1
1581,3280,RSA,2,0
1582,3280,SHA-1,2,1
1583,3280,SHA1,1,1
1584,3280,HmacSHA512,2,1
1585,3280,AES,2,1
1586,3280,sha1,5,1
1587,3280,HmacSHA256,6,0
1588,3280,DES,2,0
1589,3280,HmacSHA1,4,1
1590,3280,SHA-256,2,1
1591,3280,AES/CBC/PKCS5Padding,1,1
1592,3280,SHA-512,1,1
1593,3280,MD5,7,1
1594,3280,md5,2,1
1595,3554,HmacSha256,11,1
1596,3554,ECDH,8,1
1597,3554,SHA1,1,0
1598,3554,SHA-1,2,0
1599,3554,AES/ECB/NOPADDING,2,1
1600,3554,AES/CTR/NoPadding,8,1
1601,3554,HMAC,2,1
1602,3554,HMACSHA256,8,1
1603,3554,AES,5,1
1604,3554,AES/CTR/NOPADDING,1,1
1605,3554,HmacSha1,11,1
1606,3554,HMACSHA512,8,1
1607,3554,SHA-256,1,0
1608,3554,HMACSHA1,8,1
1609,3554,EC,9,1
1610,3554,AES/CBC/PKCS5Padding,1,1
1611,3554,SHA-512,1,0
1612,3554,AES/GCM/NoPadding,8,1
1613,3554,HmacSha512,11,1
1614,3554,MD5,4,1
1615,1590,AES/CBC/PKCS5Padding,1,0
1616,1590,AES,1,0
1617,1590,MD5,1,0
1618,2746,RSA,1,1
1619,2746,SHA-1,2,1
1620,2746,SHA-256,1,0
1621,2746,AES/CBC/PKCS5Padding,1,1
1622,2746,MD5,7,0
1623,2746,AES,1,1
1624,2278,[],1,1
1625,2278,{},1,1
1626,2278,AES/CBC/PKCS5Padding,1,1
1627,2278,MD5,3,1
1628,2278,AES,1,1
1629,1965,AES/CBC/PKCS5Padding,1,0
1630,1965,AES,1,0
1631,1965,MD5,1,0
1632,3687,HmacSha256,8,0
1633,3687,ECDH,8,0
1634,3687,SHA-1,1,0
1635,3687,AES/ECB/NOPADDING,2,0
1636,3687,AES/CTR/NoPadding,8,0
1637,3687,HMAC,1,0
1638,3687,HMACSHA256,8,0
1639,3687,AES,5,0
1640,3687,HmacSha1,8,0
