id,libraryName,algorithm,numFindings
20659,ktor-utils,PKCS12,0
20660,ktor-utils,SPHINCS-256,0
20661,ktor-utils,GOST3410,0
20662,ktor-utils,HmacSha1,0
20663,ktor-utils,GOST3411,0
20664,ktor-utils,HmacSHA256,4
20665,ktor-utils,HMACSHA512,0
20666,ktor-utils,Blowfish/CBC/PKCS5Padding,0
20667,ktor-utils,IDEA,0
20668,ktor-utils,sha-1,0
20669,ktor-utils,Rainbow,0
20670,ktor-utils,HmacSHA1,0
20671,ktor-utils,ElGamal,0
20672,ktor-utils,SHA1withRSA,0
20673,ktor-utils,SHA1withECDSA,0
20674,ktor-utils,SHA512withRSAandMGF1,0
20675,ktor-utils,HMACSHA1,0
20676,ktor-utils,HMACSHA0,0
20677,ktor-utils,SHA3-224,0
20678,ktor-utils,cast5-0,0
20679,ktor-utils,SHA3-512,0
20680,ktor-utils,sha-256,0
20681,ktor-utils,Blowfish/CBC/NoPadding,0
20682,ktor-utils,GMSS,0
20683,ktor-utils,HMAC_SHA_256,0
20684,ktor-utils,false,0
20685,ktor-utils,1.2.840.113549.2.5,0
20686,ktor-utils,[object Object],0
20687,ktor-utils,srp,0
20688,ktor-utils,SHA256,0
20689,ktor-utils,XMSSMT,0
20690,ktor-utils,DES,0
20691,ktor-utils,SHA512withECDSA,0
20692,ktor-utils,SHA256withECDSA,0
20693,ktor-utils,HmacSHA384,0
20694,ktor-utils,UNKNOWN,0
20695,ktor-utils,AES/GCM-SIV/NoPadding,0
20696,ktor-utils,PBKDF1,0
20697,ktor-utils,PBKDF2,0
20698,ktor-utils,AES/GCM/NoPadding,0
20699,Smack,n/a,0
20700,Smack,sha-224,0
20701,Smack,SHA1,0
20702,Smack,HmacSHA512,0
20703,Smack,HMACT64,0
20704,Smack,SHA384withRSAandMGF1,0
20705,Smack,CAST5,0
20706,Smack,CAST6,0
20707,Smack,NONE,0
20708,Smack,cast5-64,0
20709,Smack,rc2,0
20710,Smack,RC2,0
20711,Smack,RSA,2
20712,Smack,RC4,0
20713,Smack,sha-512,0
20714,Smack,UNKNOWNwithPKCS5S2,0
20715,Smack,ECGOST3410,1
20716,Smack,PBEWITHSHAAND256BITAES-CBC-BC,0
20717,Smack,SHA384withECDSA,0
20718,Smack,MAC,0
20719,Smack,HMAC-SHA1,0
20720,Smack,sha1,0
20721,Smack,0,0
20722,Smack,SHA256withRSA,0
20723,Smack,XMSS,1
20724,Smack,2.,0
20725,Smack,SHA3-256,0
20726,Smack,ECMQV,1
20727,Smack,rsa,0
20728,Smack,AES/CTR/NoPadding,0
20729,Smack,SHA384withRSA,0
20730,Smack,SHA1withDSA,0
20731,Smack,undefined,0
20732,Smack,HmacMD5,0
20733,Smack,RSA/ECB/PKCS1Padding,0
20734,Smack,SHA3-384,0
20735,Smack,RSA/ECB/OAEPWithSHA1AndMGF1Padding,0
20736,Smack,HMACSHA16,0
20737,Smack,DES/CBC/PKCS5Padding,0
20738,Smack,McEliece,0
20739,Smack,AES/ECB/PKCS7Padding,0
20740,Smack,a,0
20741,Smack,b,0
20742,Smack,[],0
20743,Smack,{},0
20744,Smack,AES/CBC/NoPadding,0
20745,Smack,AES/ECB/NOPADDING,0
20746,Smack,HMACSHA384,0
20747,Smack,Twofish,0
20748,Smack,HMACSHA544,0
20749,Smack,HmacSHA224,0
20750,Smack,DESede/CTR/NoPadding,0
20751,Smack,Null cipher,0
20752,Smack,AESWrap,0
20753,Smack,MD2,0
20754,Smack,MD4,0
20755,Smack,SHA-UNKNOWN,0
20756,Smack,HMAC_MD5,0
20757,Smack,SHA-512,0
20758,Smack,Blowfish,0
20759,Smack,md5,0
20760,Smack,MD5,11
20761,Smack,HmacSha512,0
20762,Smack,ECDH,0
20763,Smack,SHA-1,22
20764,Smack,dh,0
20765,Smack,DH,2
20766,Smack,SHA-384,0
20767,Smack,SHA256withRSAandMGF1,0
20768,Smack,EdDSA,0
20769,Smack,DESede,0
20770,Smack,HMACSHA256,0
20771,Smack,SHA,0
20772,Smack,HMACSHAUNKNOWN,0
20773,Smack,AES/CTR/NOPADDING,0
20774,Smack,DSA,1
20775,Smack,Twofish/CBC/NoPadding,0
20776,Smack,PBKDF2WithHmacSHA1,0
20777,Smack,AES/ECB/NoPadding,0
20778,Smack,DES/ECB/NoPadding,0
20779,Smack,XTEA/CBC/NoPadding,0
20780,Smack,DESede/CBC/NoPadding,0
20781,Smack,SHA-0,0
20782,Smack,DSTU4145,1
20783,Smack,HMAC_SHA_1,0
20784,Smack,AES/CBC/PKCS7Padding,0
20785,Smack,sha-384,0
20786,Smack,EC,1
20787,Smack,AES/CBC/PKCS5Padding,0
20788,Smack,SHA-544,0
20789,Smack,SHA224withDSA,0
20790,Smack,HmacSha256,0
20791,Smack,hmac-sha1,0
20792,Smack,McEliece-CCA2,1
20793,Smack,UNKNOWN/UNKNOWN/NoPadding,0
20794,Smack,XTEA/CBC/PKCS5Padding,0
20795,Smack,RSA/ECB/OAEPWithSHA-256AndMGF1Padding,0
20796,Smack,HMAC_SHA_512,0
20797,Smack,1.2.840.113549.3.2,0
20798,Smack,RSA/ECB/OAEPWithSHA-1AndMGF1Padding,0
20799,Smack,SHA256withDSA,0
20800,Smack,AES,0
20801,Smack,XTEA,0
20802,Smack,SHA-16,0
20803,Smack,1.2.840.10040.4.3,0
20804,Smack,CAMELLIA,0
20805,Smack,IES,1
20806,Smack,[null],0
20807,Smack,true,0
20808,Smack,SHA-256,4
20809,Smack,NH,1
20810,Smack,ofb(ofb),0
20811,Smack,SHA512withRSA,0
20812,Smack,N/A,0
20813,Smack,HMAC_SHA_384,0
20814,Smack,dss,0
20815,Smack,HMAC,0
20816,Smack,ECGOST3410-2012,1
20817,Smack,PKCS12,0
20818,Smack,SPHINCS-256,1
20819,Smack,GOST3410,2
20820,Smack,HmacSha1,0
20821,Smack,GOST3411,0
20822,Smack,HmacSHA256,0
20823,Smack,HMACSHA512,0
20824,Smack,Blowfish/CBC/PKCS5Padding,0
20825,Smack,IDEA,0
20826,Smack,sha-1,0
20827,Smack,Rainbow,1
20828,Smack,HmacSHA1,10
20829,Smack,ElGamal,1
20830,Smack,SHA1withRSA,0
20831,Smack,SHA1withECDSA,0
20832,Smack,SHA512withRSAandMGF1,0
20833,Smack,HMACSHA1,0
20834,Smack,HMACSHA0,0
20835,Smack,SHA3-224,0
20836,Smack,cast5-0,0
20837,Smack,SHA3-512,0
20838,Smack,sha-256,0
20839,Smack,Blowfish/CBC/NoPadding,0
20840,Smack,GMSS,0
20841,Smack,HMAC_SHA_256,0
20842,Smack,false,0
20843,Smack,1.2.840.113549.2.5,0
20844,Smack,[object Object],0
20845,Smack,srp,0
20846,Smack,SHA256,0
20847,Smack,XMSSMT,1
20848,Smack,DES,0
20849,Smack,SHA512withECDSA,0
20850,Smack,SHA256withECDSA,0
20851,Smack,HmacSHA384,0
20852,Smack,UNKNOWN,0
20853,Smack,AES/GCM-SIV/NoPadding,0
20854,Smack,PBKDF1,0
20855,Smack,PBKDF2,0
20856,Smack,AES/GCM/NoPadding,0
20857,JSON Web Token support for the JVM,n/a,0
20858,JSON Web Token support for the JVM,sha-224,0
20859,JSON Web Token support for the JVM,SHA1,0
20860,JSON Web Token support for the JVM,HmacSHA512,54
20861,JSON Web Token support for the JVM,HMACT64,0
20862,JSON Web Token support for the JVM,SHA384withRSAandMGF1,54
20863,JSON Web Token support for the JVM,CAST5,0
20864,JSON Web Token support for the JVM,CAST6,0
20865,JSON Web Token support for the JVM,NONE,0
20866,JSON Web Token support for the JVM,cast5-64,0
20867,JSON Web Token support for the JVM,rc2,0
20868,JSON Web Token support for the JVM,RC2,0
20869,JSON Web Token support for the JVM,RSA,0
20870,JSON Web Token support for the JVM,RC4,0
20871,JSON Web Token support for the JVM,sha-512,0
20872,JSON Web Token support for the JVM,UNKNOWNwithPKCS5S2,0
20873,JSON Web Token support for the JVM,ECGOST3410,0
20874,JSON Web Token support for the JVM,PBEWITHSHAAND256BITAES-CBC-BC,0
20875,JSON Web Token support for the JVM,SHA384withECDSA,54
20876,JSON Web Token support for the JVM,MAC,0
20877,JSON Web Token support for the JVM,HMAC-SHA1,0
20878,JSON Web Token support for the JVM,sha1,0
20879,JSON Web Token support for the JVM,0,0
20880,JSON Web Token support for the JVM,SHA256withRSA,54
20881,JSON Web Token support for the JVM,XMSS,0
20882,JSON Web Token support for the JVM,2.,0
20883,JSON Web Token support for the JVM,SHA3-256,0
20884,JSON Web Token support for the JVM,ECMQV,0
20885,JSON Web Token support for the JVM,rsa,0
20886,JSON Web Token support for the JVM,AES/CTR/NoPadding,0
20887,JSON Web Token support for the JVM,SHA384withRSA,54
20888,JSON Web Token support for the JVM,SHA1withDSA,0
20889,JSON Web Token support for the JVM,undefined,0
20890,JSON Web Token support for the JVM,HmacMD5,0
20891,JSON Web Token support for the JVM,RSA/ECB/PKCS1Padding,0
20892,JSON Web Token support for the JVM,SHA3-384,0
20893,JSON Web Token support for the JVM,RSA/ECB/OAEPWithSHA1AndMGF1Padding,0
20894,JSON Web Token support for the JVM,HMACSHA16,0
20895,JSON Web Token support for the JVM,DES/CBC/PKCS5Padding,0
20896,JSON Web Token support for the JVM,McEliece,0
20897,JSON Web Token support for the JVM,AES/ECB/PKCS7Padding,0
20898,JSON Web Token support for the JVM,a,0
20899,JSON Web Token support for the JVM,b,0
20900,JSON Web Token support for the JVM,[],0
20901,JSON Web Token support for the JVM,{},0
20902,JSON Web Token support for the JVM,AES/CBC/NoPadding,0
20903,JSON Web Token support for the JVM,AES/ECB/NOPADDING,0
20904,JSON Web Token support for the JVM,HMACSHA384,0
20905,JSON Web Token support for the JVM,Twofish,0
20906,JSON Web Token support for the JVM,HMACSHA544,0
20907,JSON Web Token support for the JVM,HmacSHA224,0
20908,JSON Web Token support for the JVM,DESede/CTR/NoPadding,0
20909,JSON Web Token support for the JVM,Null cipher,0
20910,JSON Web Token support for the JVM,AESWrap,0
20911,JSON Web Token support for the JVM,MD2,0
20912,JSON Web Token support for the JVM,MD4,0
20913,JSON Web Token support for the JVM,SHA-UNKNOWN,0
20914,JSON Web Token support for the JVM,HMAC_MD5,0
20915,JSON Web Token support for the JVM,SHA-512,0
20916,JSON Web Token support for the JVM,Blowfish,0
20917,JSON Web Token support for the JVM,md5,0
20918,JSON Web Token support for the JVM,MD5,0
20919,JSON Web Token support for the JVM,HmacSha512,0
20920,JSON Web Token support for the JVM,ECDH,0
20921,JSON Web Token support for the JVM,SHA-1,0
20922,JSON Web Token support for the JVM,dh,0
20923,JSON Web Token support for the JVM,DH,0
20924,JSON Web Token support for the JVM,SHA-384,0
20925,JSON Web Token support for the JVM,SHA256withRSAandMGF1,54
20926,JSON Web Token support for the JVM,EdDSA,0
20927,JSON Web Token support for the JVM,DESede,0
20928,JSON Web Token support for the JVM,HMACSHA256,0
20929,JSON Web Token support for the JVM,SHA,0
20930,JSON Web Token support for the JVM,HMACSHAUNKNOWN,0
20931,JSON Web Token support for the JVM,AES/CTR/NOPADDING,0
20932,JSON Web Token support for the JVM,DSA,0
20933,JSON Web Token support for the JVM,Twofish/CBC/NoPadding,0
20934,JSON Web Token support for the JVM,PBKDF2WithHmacSHA1,0
20935,JSON Web Token support for the JVM,AES/ECB/NoPadding,0
20936,JSON Web Token support for the JVM,DES/ECB/NoPadding,0
20937,JSON Web Token support for the JVM,XTEA/CBC/NoPadding,0
20938,JSON Web Token support for the JVM,DESede/CBC/NoPadding,0
20939,JSON Web Token support for the JVM,SHA-0,0
20940,JSON Web Token support for the JVM,DSTU4145,0
20941,JSON Web Token support for the JVM,HMAC_SHA_1,0
20942,JSON Web Token support for the JVM,AES/CBC/PKCS7Padding,0
20943,JSON Web Token support for the JVM,sha-384,0
20944,JSON Web Token support for the JVM,EC,0
20945,JSON Web Token support for the JVM,AES/CBC/PKCS5Padding,0
20946,JSON Web Token support for the JVM,SHA-544,0
20947,JSON Web Token support for the JVM,SHA224withDSA,0
20948,JSON Web Token support for the JVM,HmacSha256,0
20949,JSON Web Token support for the JVM,hmac-sha1,0
20950,JSON Web Token support for the JVM,McEliece-CCA2,0
20951,JSON Web Token support for the JVM,UNKNOWN/UNKNOWN/NoPadding,0
20952,JSON Web Token support for the JVM,XTEA/CBC/PKCS5Padding,0
20953,JSON Web Token support for the JVM,RSA/ECB/OAEPWithSHA-256AndMGF1Padding,0
20954,JSON Web Token support for the JVM,HMAC_SHA_512,0
20955,JSON Web Token support for the JVM,1.2.840.113549.3.2,0
20956,JSON Web Token support for the JVM,RSA/ECB/OAEPWithSHA-1AndMGF1Padding,0
20957,JSON Web Token support for the JVM,SHA256withDSA,0
20958,JSON Web Token support for the JVM,AES,0
20959,JSON Web Token support for the JVM,XTEA,0
20960,JSON Web Token support for the JVM,SHA-16,0
20961,JSON Web Token support for the JVM,1.2.840.10040.4.3,0
20962,JSON Web Token support for the JVM,CAMELLIA,0
20963,JSON Web Token support for the JVM,IES,0
20964,JSON Web Token support for the JVM,[null],0
20965,JSON Web Token support for the JVM,true,0
20966,JSON Web Token support for the JVM,SHA-256,0
20967,JSON Web Token support for the JVM,NH,0
20968,JSON Web Token support for the JVM,ofb(ofb),0
20969,JSON Web Token support for the JVM,SHA512withRSA,54
20970,JSON Web Token support for the JVM,N/A,0
20971,JSON Web Token support for the JVM,HMAC_SHA_384,0
20972,JSON Web Token support for the JVM,dss,0
20973,JSON Web Token support for the JVM,HMAC,0
20974,JSON Web Token support for the JVM,ECGOST3410-2012,0
20975,JSON Web Token support for the JVM,PKCS12,0
20976,JSON Web Token support for the JVM,SPHINCS-256,0
20977,JSON Web Token support for the JVM,GOST3410,0
20978,JSON Web Token support for the JVM,HmacSha1,0
20979,JSON Web Token support for the JVM,GOST3411,0
20980,JSON Web Token support for the JVM,HmacSHA256,54
20981,JSON Web Token support for the JVM,HMACSHA512,0
20982,JSON Web Token support for the JVM,Blowfish/CBC/PKCS5Padding,0
20983,JSON Web Token support for the JVM,IDEA,0
20984,JSON Web Token support for the JVM,sha-1,0
20985,JSON Web Token support for the JVM,Rainbow,0
20986,JSON Web Token support for the JVM,HmacSHA1,0
20987,JSON Web Token support for the JVM,ElGamal,0
20988,JSON Web Token support for the JVM,SHA1withRSA,0
20989,JSON Web Token support for the JVM,SHA1withECDSA,0
20990,JSON Web Token support for the JVM,SHA512withRSAandMGF1,54
20991,JSON Web Token support for the JVM,HMACSHA1,0
20992,JSON Web Token support for the JVM,HMACSHA0,0
20993,JSON Web Token support for the JVM,SHA3-224,0
20994,JSON Web Token support for the JVM,cast5-0,0
20995,JSON Web Token support for the JVM,SHA3-512,0
20996,JSON Web Token support for the JVM,sha-256,0
20997,JSON Web Token support for the JVM,Blowfish/CBC/NoPadding,0
20998,JSON Web Token support for the JVM,GMSS,0
20999,JSON Web Token support for the JVM,HMAC_SHA_256,0
21000,JSON Web Token support for the JVM,false,0
21001,JSON Web Token support for the JVM,1.2.840.113549.2.5,0
21002,JSON Web Token support for the JVM,[object Object],0
21003,JSON Web Token support for the JVM,srp,0
21004,JSON Web Token support for the JVM,SHA256,0
21005,JSON Web Token support for the JVM,XMSSMT,0
21006,JSON Web Token support for the JVM,DES,0
21007,JSON Web Token support for the JVM,SHA512withECDSA,54
21008,JSON Web Token support for the JVM,SHA256withECDSA,54
21009,JSON Web Token support for the JVM,HmacSHA384,54
21010,JSON Web Token support for the JVM,UNKNOWN,0
21011,JSON Web Token support for the JVM,AES/GCM-SIV/NoPadding,0
21012,JSON Web Token support for the JVM,PBKDF1,0
21013,JSON Web Token support for the JVM,PBKDF2,0
21014,JSON Web Token support for the JVM,AES/GCM/NoPadding,0
21015,org.eclipse.paho:org.eclipse.paho.client.mqttv3,n/a,0
21016,org.eclipse.paho:org.eclipse.paho.client.mqttv3,sha-224,0
21017,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA1,6
21018,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HmacSHA512,0
21019,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMACT64,0
21020,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA384withRSAandMGF1,0
21021,org.eclipse.paho:org.eclipse.paho.client.mqttv3,CAST5,0
21022,org.eclipse.paho:org.eclipse.paho.client.mqttv3,CAST6,0
21023,org.eclipse.paho:org.eclipse.paho.client.mqttv3,NONE,0
21024,org.eclipse.paho:org.eclipse.paho.client.mqttv3,cast5-64,0
21025,org.eclipse.paho:org.eclipse.paho.client.mqttv3,rc2,0
21026,org.eclipse.paho:org.eclipse.paho.client.mqttv3,RC2,0
21027,org.eclipse.paho:org.eclipse.paho.client.mqttv3,RSA,0
21028,org.eclipse.paho:org.eclipse.paho.client.mqttv3,RC4,0
21029,org.eclipse.paho:org.eclipse.paho.client.mqttv3,sha-512,0
21030,org.eclipse.paho:org.eclipse.paho.client.mqttv3,UNKNOWNwithPKCS5S2,0
21031,org.eclipse.paho:org.eclipse.paho.client.mqttv3,ECGOST3410,0
21032,org.eclipse.paho:org.eclipse.paho.client.mqttv3,PBEWITHSHAAND256BITAES-CBC-BC,0
21033,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA384withECDSA,0
21034,org.eclipse.paho:org.eclipse.paho.client.mqttv3,MAC,0
21035,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMAC-SHA1,0
21036,org.eclipse.paho:org.eclipse.paho.client.mqttv3,sha1,0
21037,org.eclipse.paho:org.eclipse.paho.client.mqttv3,0,0
21038,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA256withRSA,0
21039,org.eclipse.paho:org.eclipse.paho.client.mqttv3,XMSS,0
21040,org.eclipse.paho:org.eclipse.paho.client.mqttv3,2.,0
21041,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA3-256,0
21042,org.eclipse.paho:org.eclipse.paho.client.mqttv3,ECMQV,0
21043,org.eclipse.paho:org.eclipse.paho.client.mqttv3,rsa,0
21044,org.eclipse.paho:org.eclipse.paho.client.mqttv3,AES/CTR/NoPadding,0
21045,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA384withRSA,0
21046,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA1withDSA,0
21047,org.eclipse.paho:org.eclipse.paho.client.mqttv3,undefined,0
21048,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HmacMD5,0
21049,org.eclipse.paho:org.eclipse.paho.client.mqttv3,RSA/ECB/PKCS1Padding,0
21050,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA3-384,0
21051,org.eclipse.paho:org.eclipse.paho.client.mqttv3,RSA/ECB/OAEPWithSHA1AndMGF1Padding,0
21052,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMACSHA16,0
21053,org.eclipse.paho:org.eclipse.paho.client.mqttv3,DES/CBC/PKCS5Padding,0
21054,org.eclipse.paho:org.eclipse.paho.client.mqttv3,McEliece,0
21055,org.eclipse.paho:org.eclipse.paho.client.mqttv3,AES/ECB/PKCS7Padding,0
21056,org.eclipse.paho:org.eclipse.paho.client.mqttv3,a,0
21057,org.eclipse.paho:org.eclipse.paho.client.mqttv3,b,0
21058,org.eclipse.paho:org.eclipse.paho.client.mqttv3,[],0
21059,org.eclipse.paho:org.eclipse.paho.client.mqttv3,{},0
21060,org.eclipse.paho:org.eclipse.paho.client.mqttv3,AES/CBC/NoPadding,0
21061,org.eclipse.paho:org.eclipse.paho.client.mqttv3,AES/ECB/NOPADDING,0
21062,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMACSHA384,0
21063,org.eclipse.paho:org.eclipse.paho.client.mqttv3,Twofish,0
21064,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMACSHA544,0
21065,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HmacSHA224,0
21398,Apache FreeMarker,SHA-384,0
21066,org.eclipse.paho:org.eclipse.paho.client.mqttv3,DESede/CTR/NoPadding,0
21067,org.eclipse.paho:org.eclipse.paho.client.mqttv3,Null cipher,0
21068,org.eclipse.paho:org.eclipse.paho.client.mqttv3,AESWrap,0
21069,org.eclipse.paho:org.eclipse.paho.client.mqttv3,MD2,0
21070,org.eclipse.paho:org.eclipse.paho.client.mqttv3,MD4,0
21071,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA-UNKNOWN,0
21072,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMAC_MD5,0
21073,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA-512,0
21074,org.eclipse.paho:org.eclipse.paho.client.mqttv3,Blowfish,0
21075,org.eclipse.paho:org.eclipse.paho.client.mqttv3,md5,0
21076,org.eclipse.paho:org.eclipse.paho.client.mqttv3,MD5,0
21077,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HmacSha512,0
21078,org.eclipse.paho:org.eclipse.paho.client.mqttv3,ECDH,0
21079,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA-1,0
21080,org.eclipse.paho:org.eclipse.paho.client.mqttv3,dh,0
21081,org.eclipse.paho:org.eclipse.paho.client.mqttv3,DH,0
21082,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA-384,0
21083,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA256withRSAandMGF1,0
21084,org.eclipse.paho:org.eclipse.paho.client.mqttv3,EdDSA,0
21085,org.eclipse.paho:org.eclipse.paho.client.mqttv3,DESede,0
21086,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMACSHA256,0
21087,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA,0
21088,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMACSHAUNKNOWN,0
21089,org.eclipse.paho:org.eclipse.paho.client.mqttv3,AES/CTR/NOPADDING,0
21090,org.eclipse.paho:org.eclipse.paho.client.mqttv3,DSA,0
21091,org.eclipse.paho:org.eclipse.paho.client.mqttv3,Twofish/CBC/NoPadding,0
21092,org.eclipse.paho:org.eclipse.paho.client.mqttv3,PBKDF2WithHmacSHA1,0
21093,org.eclipse.paho:org.eclipse.paho.client.mqttv3,AES/ECB/NoPadding,0
21094,org.eclipse.paho:org.eclipse.paho.client.mqttv3,DES/ECB/NoPadding,0
21095,org.eclipse.paho:org.eclipse.paho.client.mqttv3,XTEA/CBC/NoPadding,0
21096,org.eclipse.paho:org.eclipse.paho.client.mqttv3,DESede/CBC/NoPadding,0
21097,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA-0,0
21098,org.eclipse.paho:org.eclipse.paho.client.mqttv3,DSTU4145,0
21099,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMAC_SHA_1,0
21100,org.eclipse.paho:org.eclipse.paho.client.mqttv3,AES/CBC/PKCS7Padding,0
21101,org.eclipse.paho:org.eclipse.paho.client.mqttv3,sha-384,0
21102,org.eclipse.paho:org.eclipse.paho.client.mqttv3,EC,0
21103,org.eclipse.paho:org.eclipse.paho.client.mqttv3,AES/CBC/PKCS5Padding,0
21104,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA-544,0
21105,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA224withDSA,0
21106,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HmacSha256,0
21107,org.eclipse.paho:org.eclipse.paho.client.mqttv3,hmac-sha1,0
21108,org.eclipse.paho:org.eclipse.paho.client.mqttv3,McEliece-CCA2,0
21109,org.eclipse.paho:org.eclipse.paho.client.mqttv3,UNKNOWN/UNKNOWN/NoPadding,0
21110,org.eclipse.paho:org.eclipse.paho.client.mqttv3,XTEA/CBC/PKCS5Padding,0
21111,org.eclipse.paho:org.eclipse.paho.client.mqttv3,RSA/ECB/OAEPWithSHA-256AndMGF1Padding,0
21112,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMAC_SHA_512,0
21113,org.eclipse.paho:org.eclipse.paho.client.mqttv3,1.2.840.113549.3.2,0
21114,org.eclipse.paho:org.eclipse.paho.client.mqttv3,RSA/ECB/OAEPWithSHA-1AndMGF1Padding,0
21115,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA256withDSA,0
21116,org.eclipse.paho:org.eclipse.paho.client.mqttv3,AES,0
21117,org.eclipse.paho:org.eclipse.paho.client.mqttv3,XTEA,0
21118,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA-16,0
21119,org.eclipse.paho:org.eclipse.paho.client.mqttv3,1.2.840.10040.4.3,0
21120,org.eclipse.paho:org.eclipse.paho.client.mqttv3,CAMELLIA,0
21121,org.eclipse.paho:org.eclipse.paho.client.mqttv3,IES,0
21122,org.eclipse.paho:org.eclipse.paho.client.mqttv3,[null],0
21123,org.eclipse.paho:org.eclipse.paho.client.mqttv3,true,0
21124,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA-256,0
21125,org.eclipse.paho:org.eclipse.paho.client.mqttv3,NH,0
21126,org.eclipse.paho:org.eclipse.paho.client.mqttv3,ofb(ofb),0
21127,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA512withRSA,0
21128,org.eclipse.paho:org.eclipse.paho.client.mqttv3,N/A,0
21129,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMAC_SHA_384,0
21130,org.eclipse.paho:org.eclipse.paho.client.mqttv3,dss,0
21131,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMAC,0
21132,org.eclipse.paho:org.eclipse.paho.client.mqttv3,ECGOST3410-2012,0
21133,org.eclipse.paho:org.eclipse.paho.client.mqttv3,PKCS12,0
21134,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SPHINCS-256,0
21135,org.eclipse.paho:org.eclipse.paho.client.mqttv3,GOST3410,0
21136,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HmacSha1,0
21137,org.eclipse.paho:org.eclipse.paho.client.mqttv3,GOST3411,0
21138,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HmacSHA256,0
21139,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMACSHA512,0
21140,org.eclipse.paho:org.eclipse.paho.client.mqttv3,Blowfish/CBC/PKCS5Padding,0
21141,org.eclipse.paho:org.eclipse.paho.client.mqttv3,IDEA,0
21142,org.eclipse.paho:org.eclipse.paho.client.mqttv3,sha-1,0
21143,org.eclipse.paho:org.eclipse.paho.client.mqttv3,Rainbow,0
21144,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HmacSHA1,0
21145,org.eclipse.paho:org.eclipse.paho.client.mqttv3,ElGamal,0
21146,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA1withRSA,0
21147,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA1withECDSA,0
21148,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA512withRSAandMGF1,0
21149,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMACSHA1,0
21150,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMACSHA0,0
21151,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA3-224,0
21152,org.eclipse.paho:org.eclipse.paho.client.mqttv3,cast5-0,0
21153,org.eclipse.paho:org.eclipse.paho.client.mqttv3,SHA3-512,0
21154,org.eclipse.paho:org.eclipse.paho.client.mqttv3,sha-256,0
21155,org.eclipse.paho:org.eclipse.paho.client.mqttv3,Blowfish/CBC/NoPadding,0
21156,org.eclipse.paho:org.eclipse.paho.client.mqttv3,GMSS,0
21157,org.eclipse.paho:org.eclipse.paho.client.mqttv3,HMAC_SHA_256,0
21158,org.eclipse.paho:org.eclipse.paho.client.mqttv3,false,0
21159,org.eclipse.paho:org.eclipse.paho.client.mqttv3,1.2.840.113549.2.5,0
21160,org.eclipse.paho:org.eclipse.paho.client.mqttv3,[object Object],0
21161,org.eclipse.paho:org.eclipse.paho.client.mqttv3,srp,0
